grid_num,col1_type,col1_code,col1_label,col2_type,col2_code,col2_label,col3_type,col3_code,col3_label,row1_type,row1_code,row1_label,row2_type,row2_code,row2_label,row3_type,row3_code,row3_label
706,stat,,Rookie of the Year,stat,,Played Third Basemin. 1 game,stat,,Silver Slugger,stat,,Played Outfieldmin. 1 game,stat,,6+ WAR Season,stat,,40+ HR SeasonBatting
707,team,WSN,Washington Nationals,team,MIL,Milwaukee Brewers,stat,,Born Outside US 50 States and DC,team,KCR,Kansas City Royals,team,FLA,Miami Marlins,team,BOS,Boston   Red Sox
708,team,ATL,Atlanta Braves,stat,,Played Shortstopmin. 1 game,stat,,300+ HR CareerBatting,team,COL,Colorado Rockies,team,MIN,Minnesota Twins,stat,,Played First Basemin. 1 game
709,team,PHI,Philadelphia Phillies,stat,,100+ RBI SeasonBatting,stat,,Played Catchermin. 1 game,team,LAD,Los Angeles Dodgers,team,CHC,Chicago Cubs,team,STL,St. Louis Cardinals
710,team,DET,Detroit Tigers,team,NYM,New York Mets,stat,,All Star,team,TOR,Toronto  Blue Jays,team,CHW,Chicago  White Sox,stat,,Hall of Fame
711,team,CLE,Cleveland Guardians,team,BAL,Baltimore Orioles,stat,,Played Right Fieldmin. 1 game,team,SDP,San Diego Padres,team,CIN,Cincinnati Reds,stat,,Played Left Fieldmin. 1 game
712,team,TEX,Texas Rangers,team,BOS,Boston   Red Sox,stat,,.300+ AVG SeasonBatting,team,HOU,Houston Astros,team,OAK, Athletics,stat,,Pitchedmin. 1 game
713,stat,,Only One Team,stat,,Gold Glove,stat,,MVP,stat,,30+ SB Season,stat,,Cy Young,stat,,2000+ Hits CareerBatting
714,team,DET,Detroit Tigers,stat,,30+ HR SeasonBatting,stat,,First Round Draft Pick,team,MIL,Milwaukee Brewers,team,CHC,Chicago Cubs,team,MIN,Minnesota Twins
715,team,NYY,New York Yankees,team,STL,St. Louis Cardinals,stat,,20+ Win SeasonPitching,team,SFG,San Francisco Giants,team,ANA,Los Angeles Angels,stat,,6+ WAR Season
716,team,ATL,Atlanta Braves,team,ARI,Arizona Diamondbacks,stat,,200+ K SeasonPitching,team,PIT,Pittsburgh Pirates,team,WSN,Washington Nationals,stat,,≤ 3.00 ERA Season
717,team,BOS,Boston   Red Sox,team,CLE,Cleveland Guardians,team,KCR,Kansas City Royals,team,LAD,Los Angeles Dodgers,team,BAL,Baltimore Orioles,team,SEA,Seattle Mariners
718,team,TEX,Texas Rangers,stat,,Played First Basemin. 1 game,stat,,Born Outside US 50 States and DC,team,PHI,Philadelphia Phillies,team,NYM,New York Mets,stat,,Played Catchermin. 1 game
719,team,SDP,San Diego Padres,team,CHC,Chicago Cubs,stat,,Hall of Fame,team,CHW,Chicago  White Sox,team,TOR,Toronto  Blue Jays,stat,,40+ WAR Career
720,stat,,.300+ AVG SeasonBatting,stat,,40+ HR SeasonBatting,stat,,100+ RBI SeasonBatting,stat,,300+ HR CareerBatting,stat,,All Star,stat,,Played Outfieldmin. 1 game
721,team,DET,Detroit Tigers,stat,,2000+ Hits CareerBatting,stat,,Played Second Basemin. 1 game,team,HOU,Houston Astros,team,STL,St. Louis Cardinals,team,OAK, Athletics
722,team,MIL,Milwaukee Brewers,team,MIN,Minnesota Twins,stat,,30+ SB Season,team,CIN,Cincinnati Reds,team,NYY,New York Yankees,stat,,100+ Run SeasonBatting
723,team,KCR,Kansas City Royals,team,ANA,Los Angeles Angels,stat,,Played Center Fieldmin. 1 game,team,SFG,San Francisco Giants,team,PHI,Philadelphia Phillies,stat,,Gold Glove
724,team,TBD,Tampa Bay Rays,team,SEA,Seattle Mariners,stat,,Rookie of the Year,team,ATL,Atlanta Braves,team,LAD,Los Angeles Dodgers,stat,,10+ Win SeasonPitching
725,team,BOS,Boston   Red Sox,team,BAL,Baltimore Orioles,stat,,200+ Hits SeasonBatting,team,PIT,Pittsburgh Pirates,team,DET,Detroit Tigers,stat,,Silver Slugger
726,team,NYM,New York Mets,team,TOR,Toronto  Blue Jays,stat,,Only One Team,team,CLE,Cleveland Guardians,team,STL,St. Louis Cardinals,team,WSN,Washington Nationals
727,stat,,Played Left Fieldmin. 1 game,stat,,Played Right Fieldmin. 1 game,stat,,Designated Hittermin. 1 game,stat,,.300+ AVG CareerBatting,stat,,40+ WAR Career,stat,,500+ HR CareerBatting
728,team,FLA,Miami Marlins,team,ATL,Atlanta Braves,stat,,Played Shortstopmin. 1 game,team,CHC,Chicago Cubs,team,TEX,Texas Rangers,stat,,100+ RBI SeasonBatting
729,team,NYY,New York Yankees,stat,,30+ HR SeasonBatting,stat,,30+ Save SeasonPitching,team,CHW,Chicago  White Sox,team,PHI,Philadelphia Phillies,team,OAK, Athletics
730,stat,,PlayedMajor Leagues,stat,,PlayedMajor Leagues,stat,,PlayedMajor Leagues,stat,,PlayedMajor Leagues,stat,,PlayedMajor Leagues,stat,,PlayedMajor Leagues
731,team,HOU,Houston Astros,stat,,2000+ K CareerPitching,stat,,Played Third Basemin. 1 game,team,BAL,Baltimore Orioles,team,MIN,Minnesota Twins,team,SFG,San Francisco Giants
732,team,TOR,Toronto  Blue Jays,team,PIT,Pittsburgh Pirates,stat,,Played Outfieldmin. 1 game,team,KCR,Kansas City Royals,team,CIN,Cincinnati Reds,stat,,30+ SB Season
733,team,MIL,Milwaukee Brewers,team,COL,Colorado Rockies,stat,,Pitchedmin. 1 game,team,STL,St. Louis Cardinals,team,SDP,San Diego Padres,team,NYM,New York Mets
734,stat,,≤ 3.00 ERA Season,stat,,All Star,stat,,.300+ AVG SeasonBatting,stat,,Born Outside US 50 States and DC,stat,,First Round Draft Pick,stat,,Played In Major Negro Lgs
735,team,ANA,Los Angeles Angels,team,CHW,Chicago  White Sox,stat,,200+ Wins CareerPitching,team,LAD,Los Angeles Dodgers,team,ATL,Atlanta Braves,stat,,200+ K SeasonPitching
736,team,TEX,Texas Rangers,stat,,Played Catchermin. 1 game,stat,,6+ WAR Season,team,BOS,Boston   Red Sox,team,DET,Detroit Tigers,team,WSN,Washington Nationals
737,team,OAK, Athletics,stat,,300+ HR CareerBatting,stat,,200+ Hits SeasonBatting,team,CHC,Chicago Cubs,team,SFG,San Francisco Giants,stat,,Played Center Fieldmin. 1 game
738,team,HOU,Houston Astros,team,DET,Detroit Tigers,team,OAK, Athletics,team,CHW,Chicago  White Sox,team,PIT,Pittsburgh Pirates,team,TOR,Toronto  Blue Jays
739,team,PHI,Philadelphia Phillies,team,MIN,Minnesota Twins,stat,,Gold Glove,team,SEA,Seattle Mariners,team,NYM,New York Mets,stat,,40+ WAR Career
740,team,NYY,New York Yankees,stat,,100+ RBI SeasonBatting,stat,,20+ Win SeasonPitching,team,CLE,Cleveland Guardians,team,BOS,Boston   Red Sox,stat,,MVP
741,stat,,2000+ Hits CareerBatting,stat,,.300+ AVG CareerBatting,stat,,Played Outfieldmin. 1 game,stat,,30+ HR SeasonBatting,stat,,All Star,stat,,Pitchedmin. 1 game
742,team,KCR,Kansas City Royals,stat,,Only One Team,stat,,Played Second Basemin. 1 game,team,CIN,Cincinnati Reds,team,SDP,San Diego Padres,team,CHC,Chicago Cubs
743,team,MIL,Milwaukee Brewers,team,STL,St. Louis Cardinals,stat,,10+ Win SeasonPitching,team,BAL,Baltimore Orioles,team,ATL,Atlanta Braves,stat,,≤ 3.00 ERA Season
744,team,SFG,San Francisco Giants,stat,,Played In Major Negro Lgs,stat,,Played Center Fieldmin. 1 game,team,CLE,Cleveland Guardians,team,LAD,Los Angeles Dodgers,stat,,Born Outside US 50 States and DC
745,team,DET,Detroit Tigers,team,CHW,Chicago  White Sox,stat,,.300+ AVG SeasonBatting,team,ANA,Los Angeles Angels,team,ARI,Arizona Diamondbacks,stat,,Played Shortstopmin. 1 game
746,team,WSN,Washington Nationals,team,TEX,Texas Rangers,stat,,Hall of Fame,team,MIN,Minnesota Twins,team,NYY,New York Yankees,stat,,Played First Basemin. 1 game
747,team,SDP,San Diego Padres,team,TOR,Toronto  Blue Jays,stat,,Played Third Basemin. 1 game,team,BOS,Boston   Red Sox,team,TBD,Tampa Bay Rays,team,PHI,Philadelphia Phillies
748,stat,,All Star,stat,,Gold Glove,stat,,PlayedMajor Leagues,stat,,Played Catchermin. 1 game,stat,,Played Left Fieldmin. 1 game,stat,,Played Right Fieldmin. 1 game
749,team,SEA,Seattle Mariners,team,LAD,Los Angeles Dodgers,team,OAK, Athletics,team,BAL,Baltimore Orioles,team,MIL,Milwaukee Brewers,team,STL,St. Louis Cardinals
750,team,NYM,New York Mets,team,CIN,Cincinnati Reds,stat,,30+ SB Season,team,SFG,San Francisco Giants,team,CHC,Chicago Cubs,team,HOU,Houston Astros
751,team,NYY,New York Yankees,team,CHW,Chicago  White Sox,stat,,6+ WAR Season,team,PIT,Pittsburgh Pirates,team,KCR,Kansas City Royals,stat,,100+ RBI SeasonBatting
752,team,CLE,Cleveland Guardians,team,TOR,Toronto  Blue Jays,stat,,40+ WAR Career,team,ATL,Atlanta Braves,team,TEX,Texas Rangers,stat,,200+ Wins CareerPitching
753,team,WSN,Washington Nationals,stat,,≤ 3.00 ERA Season,stat,,20+ Win SeasonPitching,team,DET,Detroit Tigers,team,PHI,Philadelphia Phillies,team,LAD,Los Angeles Dodgers
754,team,CIN,Cincinnati Reds,team,MIN,Minnesota Twins,stat,,300+ HR CareerBatting,team,SDP,San Diego Padres,team,STL,St. Louis Cardinals,team,FLA,Miami Marlins
755,stat,,All Star,stat,,First Round Draft Pick,stat,,Hall of Fame,stat,,Cy Young,stat,,MVP,stat,,200+ Hits SeasonBatting
756,team,NYM,New York Mets,stat,,30+ HR SeasonBatting,stat,,2000+ Hits CareerBatting,team,NYY,New York Yankees,team,ANA,Los Angeles Angels,stat,,Silver Slugger
757,team,COL,Colorado Rockies,team,MIL,Milwaukee Brewers,stat,,Played Right Fieldmin. 1 game,team,BOS,Boston   Red Sox,team,SFG,San Francisco Giants,stat,,Played Left Fieldmin. 1 game
758,team,CIN,Cincinnati Reds,team,ATL,Atlanta Braves,stat,,Born Outside US 50 States and DC,team,OAK, Athletics,team,BAL,Baltimore Orioles,stat,,30+ Save SeasonPitching
759,team,PHI,Philadelphia Phillies,stat,,100+ Run SeasonBatting,stat,,Played Outfieldmin. 1 game,team,STL,St. Louis Cardinals,team,HOU,Houston Astros,stat,,Gold Glove
760,team,WSN,Washington Nationals,team,DET,Detroit Tigers,stat,,Pitchedmin. 1 game,team,CLE,Cleveland Guardians,team,SEA,Seattle Mariners,team,KCR,Kansas City Royals
761,team,SFG,San Francisco Giants,team,PIT,Pittsburgh Pirates,stat,,.300+ AVG SeasonBatting,team,TBD,Tampa Bay Rays,team,CHC,Chicago Cubs,stat,,Played Second Basemin. 1 game
762,stat,,.300+ AVG CareerBatting,stat,,≤ 3.00 ERA CareerPitching,stat,,300+ HR CareerBatting,stat,,Only One Team,stat,,Hall of Fame,stat,,
763,team,TOR,Toronto  Blue Jays,team,TEX,Texas Rangers,stat,,Threw a No‑Hitter,team,CHW,Chicago  White Sox,team,LAD,Los Angeles Dodgers,stat,,10+ Win SeasonPitching
764,team,NYY,New York Yankees,stat,,30+ SB Season,stat,,Played First Basemin. 1 game,team,STL,St. Louis Cardinals,team,SDP,San Diego Padres,stat,,Played Center Fieldmin. 1 game
765,team,ATL,Atlanta Braves,team,MIL,Milwaukee Brewers,stat,,6+ WAR Season,team,MIN,Minnesota Twins,team,HOU,Houston Astros,stat,,All Star
766,team,BOS,Boston   Red Sox,team,ARI,Arizona Diamondbacks,stat,,200+ Wins CareerPitching,team,NYM,New York Mets,team,CHC,Chicago Cubs,team,BAL,Baltimore Orioles
767,team,ANA,Los Angeles Angels,stat,,Played Third Basemin. 1 game,stat,,Played Shortstopmin. 1 game,team,OAK, Athletics,team,CLE,Cleveland Guardians,stat,,Born Outside US 50 States and DC
768,team,SFG,San Francisco Giants,team,CIN,Cincinnati Reds,stat,,Played Catchermin. 1 game,team,PHI,Philadelphia Phillies,team,SEA,Seattle Mariners,team,CHW,Chicago  White Sox
769,stat,,Gold Glove,stat,,MVP,stat,,40+ 2B SeasonBatting,stat,,40+ HR SeasonBatting,stat,,300+ HR CareerBatting,stat,,.300+ AVG SeasonBatting
770,team,DET,Detroit Tigers,team,PIT,Pittsburgh Pirates,stat,,Hall of Fame,team,ATL,Atlanta Braves,team,LAD,Los Angeles Dodgers,stat,,100+ RBI SeasonBatting
771,team,CHC,Chicago Cubs,stat,,Rookie of the Year,stat,,20+ Win SeasonPitching,team,NYY,New York Yankees,team,STL,St. Louis Cardinals,team,MIN,Minnesota Twins
772,team,OAK, Athletics,stat,,All Star,stat,,≤ 3.00 ERA Season,team,KCR,Kansas City Royals,team,WSN,Washington Nationals,team,CLE,Cleveland Guardians
773,team,FLA,Miami Marlins,team,ANA,Los Angeles Angels,team,CHW,Chicago  White Sox,team,BOS,Boston   Red Sox,team,PHI,Philadelphia Phillies,team,BAL,Baltimore Orioles
774,stat,,Pitchedmin. 1 game,stat,,Played Outfieldmin. 1 game,stat,,PlayedMajor Leagues,team,LAD,Los Angeles Dodgers,team,DET,Detroit Tigers,team,TEX,Texas Rangers
775,team,SDP,San Diego Padres,team,SEA,Seattle Mariners,stat,,40+ WAR Career,team,HOU,Houston Astros,team,NYM,New York Mets,stat,,2000+ K CareerPitching
776,stat,,Played Left Fieldmin. 1 game,stat,,Designated Hittermin. 1 game,stat,,30+ SB Season,stat,,Played First Basemin. 1 game,stat,,2000+ Hits CareerBatting,stat,,Born Outside US 50 States and DC
777,team,TOR,Toronto  Blue Jays,team,NYY,New York Yankees,stat,,Only One Team,team,SFG,San Francisco Giants,team,MIN,Minnesota Twins,stat,,Played Second Basemin. 1 game
778,team,OAK, Athletics,stat,,.300+ AVG SeasonBatting,stat,,30+ HR SeasonBatting,team,BOS,Boston   Red Sox,team,COL,Colorado Rockies,stat,,Played Catchermin. 1 game
779,team,ANA,Los Angeles Angels,team,SDP,San Diego Padres,stat,,Hall of Fame,team,CHC,Chicago Cubs,team,WSN,Washington Nationals,stat,,All Star
780,team,MIL,Milwaukee Brewers,team,ATL,Atlanta Braves,stat,,6+ WAR Season,team,PHI,Philadelphia Phillies,team,CIN,Cincinnati Reds,stat,,300+ HR CareerBatting
781,team,STL,St. Louis Cardinals,team,SEA,Seattle Mariners,stat,,Gold Glove,team,PIT,Pittsburgh Pirates,team,CHW,Chicago  White Sox,stat,,Played Shortstopmin. 1 game
782,team,KCR,Kansas City Royals,stat,,200+ K SeasonPitching,stat,,10+ Win SeasonPitching,team,CLE,Cleveland Guardians,team,MIN,Minnesota Twins,team,NYM,New York Mets
783,stat,,200+ Wins CareerPitching,stat,,Threw a No‑Hitter,stat,,Cy Young,stat,,2000+ K CareerPitching,stat,,MVP,stat,,≤ 3.00 ERA Season
784,team,NYY,New York Yankees,team,CHC,Chicago Cubs,stat,,100+ RBI SeasonBatting,team,BAL,Baltimore Orioles,team,LAD,Los Angeles Dodgers,team,HOU,Houston Astros
785,team,TBD,Tampa Bay Rays,team,TEX,Texas Rangers,stat,,Played Third Basemin. 1 game,team,DET,Detroit Tigers,team,ATL,Atlanta Braves,stat,,Played Center Fieldmin. 1 game
786,team,SFG,San Francisco Giants,stat,,2000+ Hits CareerBatting,stat,,All Star,team,BOS,Boston   Red Sox,team,PIT,Pittsburgh Pirates,stat,,40+ WAR Career
787,team,ARI,Arizona Diamondbacks,stat,,30+ Save SeasonPitching,stat,,Played Right Fieldmin. 1 game,team,OAK, Athletics,team,TOR,Toronto  Blue Jays,stat,,First Round Draft Pick
788,team,SDP,San Diego Padres,team,HOU,Houston Astros,stat,,.300+ AVG SeasonBatting,team,STL,St. Louis Cardinals,team,CLE,Cleveland Guardians,team,KCR,Kansas City Royals
789,team,TEX,Texas Rangers,stat,,Pitchedmin. 1 game,stat,,Played Outfieldmin. 1 game,team,PHI,Philadelphia Phillies,team,WSN,Washington Nationals,team,ANA,Los Angeles Angels
790,stat,,30+ HR SeasonBatting,stat,,200+ Hits SeasonBatting,stat,,Hall of Fame,stat,,Played Shortstopmin. 1 game,stat,,Played Second Basemin. 1 game,stat,,Born Outside US 50 States and DC
791,team,MIL,Milwaukee Brewers,team,NYM,New York Mets,stat,,6+ WAR Season,team,CHW,Chicago  White Sox,team,BAL,Baltimore Orioles,stat,,Played Catchermin. 1 game
792,team,MIN,Minnesota Twins,team,BOS,Boston   Red Sox,stat,,30+ SB Season,team,CIN,Cincinnati Reds,team,LAD,Los Angeles Dodgers,team,SEA,Seattle Mariners
793,team,ATL,Atlanta Braves,team,DET,Detroit Tigers,team,OAK, Athletics,team,NYY,New York Yankees,team,CHC,Chicago Cubs,team,SFG,San Francisco Giants
794,team,PIT,Pittsburgh Pirates,team,TOR,Toronto  Blue Jays,stat,,Played First Basemin. 1 game,team,CLE,Cleveland Guardians,team,FLA,Miami Marlins,stat,,300+ HR CareerBatting
795,team,TEX,Texas Rangers,stat,,10+ Win SeasonPitching,stat,,Gold Glove,team,STL,St. Louis Cardinals,team,SDP,San Diego Padres,stat,,Silver Slugger
796,team,HOU,Houston Astros,team,CHW,Chicago  White Sox,stat,,100+ RBI SeasonBatting,team,MIN,Minnesota Twins,team,ANA,Los Angeles Angels,stat,,Played Third Basemin. 1 game
797,stat,,All Star,stat,,Played Center Fieldmin. 1 game,stat,,40+ WAR Career,stat,,.300+ AVG CareerBatting,stat,,PlayedMajor Leagues,stat,,Only One Team
798,team,PHI,Philadelphia Phillies,team,NYY,New York Yankees,stat,,≤ 3.00 ERA Season,team,SEA,Seattle Mariners,team,BOS,Boston   Red Sox,stat,,Hall of Fame
799,team,CHC,Chicago Cubs,stat,,2000+ Hits CareerBatting,stat,,Played Outfieldmin. 1 game,team,COL,Colorado Rockies,team,MIL,Milwaukee Brewers,stat,,6+ WAR Season
800,team,PIT,Pittsburgh Pirates,team,ATL,Atlanta Braves,stat,,Played Left Fieldmin. 1 game,team,KCR,Kansas City Royals,team,WSN,Washington Nationals,stat,,30+ HR SeasonBatting
801,team,LAD,Los Angeles Dodgers,stat,,Played Second Basemin. 1 game,stat,,.300+ AVG SeasonBatting,team,BAL,Baltimore Orioles,team,NYM,New York Mets,stat,,Rookie of the Year
802,team,CIN,Cincinnati Reds,team,MIN,Minnesota Twins,stat,,Born Outside US 50 States and DC,team,DET,Detroit Tigers,team,CLE,Cleveland Guardians,stat,,Pitchedmin. 1 game
803,team,TEX,Texas Rangers,team,STL,St. Louis Cardinals,stat,,200+ K SeasonPitching,team,SFG,San Francisco Giants,team,BOS,Boston   Red Sox,stat,,All Star
804,stat,,Played Catchermin. 1 game,stat,,Played First Basemin. 1 game,stat,,30+ SB Season,stat,,100+ RBI SeasonBatting,stat,,10+ HR SeasonBatting,stat,,Played Third Basemin. 1 game
805,team,CHW,Chicago  White Sox,team,TOR,Toronto  Blue Jays,stat,,300+ HR CareerBatting,team,OAK, Athletics,team,SDP,San Diego Padres,team,NYY,New York Yankees
806,stat,,40+ WAR Career,stat,,10+ Win SeasonPitching,stat,,Played Shortstopmin. 1 game,team,PHI,Philadelphia Phillies,team,ANA,Los Angeles Angels,team,TBD,Tampa Bay Rays
807,team,CIN,Cincinnati Reds,stat,,100+ Run SeasonBatting,stat,,Played Center Fieldmin. 1 game,team,CHC,Chicago Cubs,team,ARI,Arizona Diamondbacks,stat,,2000+ Hits CareerBatting
808,team,LAD,Los Angeles Dodgers,stat,,200+ Wins CareerPitching,stat,,Gold Glove,team,ATL,Atlanta Braves,team,HOU,Houston Astros,stat,,Only One Team
809,team,MIL,Milwaukee Brewers,team,BOS,Boston   Red Sox,stat,,Hall of Fame,team,PIT,Pittsburgh Pirates,team,CLE,Cleveland Guardians,stat,,Played Right Fieldmin. 1 game
810,team,TEX,Texas Rangers,team,STL,St. Louis Cardinals,stat,,30+ HR SeasonBatting,team,SEA,Seattle Mariners,team,KCR,Kansas City Royals,team,BAL,Baltimore Orioles
811,stat,,All Star,stat,,Born Outside US 50 States and DC,stat,,10+ Win SeasonPitching,stat,,2000+ K CareerPitching,stat,,30+ Save SeasonPitching,stat,,≤ 3.00 ERA Season
812,stat,,MVP,team,NYM,New York Mets,stat,,.300+ AVG SeasonBatting,stat,,6+ WAR Season,team,DET,Detroit Tigers,stat,,Pitchedmin. 1 game
813,team,WSN,Washington Nationals,stat,,Played Outfieldmin. 1 game,stat,,200+ Hits SeasonBatting,team,MIN,Minnesota Twins,team,SFG,San Francisco Giants,team,NYY,New York Yankees
814,team,HOU,Houston Astros,team,LAD,Los Angeles Dodgers,stat,,40+ WAR Career,team,OAK, Athletics,team,CHW,Chicago  White Sox,stat,,Played Catchermin. 1 game
815,team,PHI,Philadelphia Phillies,team,CIN,Cincinnati Reds,stat,,Played Center Fieldmin. 1 game,team,TOR,Toronto  Blue Jays,team,PIT,Pittsburgh Pirates,stat,,300+ HR CareerBatting
816,team,BOS,Boston   Red Sox,stat,,Played Left Fieldmin. 1 game,stat,,Played Right Fieldmin. 1 game,team,CHC,Chicago Cubs,team,ATL,Atlanta Braves,team,SDP,San Diego Padres
817,team,MIL,Milwaukee Brewers,team,STL,St. Louis Cardinals,stat,,30+ SB Season,team,ANA,Los Angeles Angels,team,FLA,Miami Marlins,stat,,30+ HR SeasonBatting
818,stat,,3000+ Hits CareerBatting,stat,,Rookie of the Year,stat,,PlayedMajor Leagues,stat,,Hall of Fame,stat,,Gold Glove,stat,,Silver Slugger
819,team,TEX,Texas Rangers,stat,,Played Second Basemin. 1 game,stat,,First Round Draft Pick,team,CLE,Cleveland Guardians,team,OAK, Athletics,stat,,100+ RBI SeasonBatting
820,team,KCR,Kansas City Royals,team,SEA,Seattle Mariners,stat,,All Star,team,BAL,Baltimore Orioles,team,SFG,San Francisco Giants,stat,,Played Third Basemin. 1 game
821,team,NYY,New York Yankees,team,STL,St. Louis Cardinals,stat,,Played Shortstopmin. 1 game,team,NYM,New York Mets,team,CIN,Cincinnati Reds,team,CHC,Chicago Cubs
822,team,PHI,Philadelphia Phillies,team,BOS,Boston   Red Sox,stat,,Played First Basemin. 1 game,team,DET,Detroit Tigers,team,MIN,Minnesota Twins,stat,,Only One Team
823,team,WSN,Washington Nationals,stat,,.300+ AVG SeasonBatting,stat,,300+ HR CareerBatting,team,CHW,Chicago  White Sox,team,HOU,Houston Astros,stat,,40+ WAR Career
824,team,TOR,Toronto  Blue Jays,stat,,,stat,,Born Outside US 50 States and DC,team,LAD,Los Angeles Dodgers,team,ANA,Los Angeles Angels,stat,,40+ HR SeasonBatting
825,stat,,Hall of Fame,stat,,Cy Young,stat,,6+ WAR Season,stat,,10+ Win SeasonPitching,stat,,20+ Win SeasonPitching,stat,,200+ Wins CareerPitching
826,team,ATL,Atlanta Braves,team,BAL,Baltimore Orioles,stat,,Played Catchermin. 1 game,team,PIT,Pittsburgh Pirates,team,SDP,San Diego Padres,stat,,Played Center Fieldmin. 1 game
827,team,CLE,Cleveland Guardians,team,NYM,New York Mets,stat,,All Star,team,OAK, Athletics,team,CHC,Chicago Cubs,team,PHI,Philadelphia Phillies
828,team,NYY,New York Yankees,team,STL,St. Louis Cardinals,stat,,100+ RBI SeasonBatting,team,MIL,Milwaukee Brewers,team,COL,Colorado Rockies,stat,,100+ Run SeasonBatting
829,team,CIN,Cincinnati Reds,team,LAD,Los Angeles Dodgers,stat,,2000+ Hits CareerBatting,team,TEX,Texas Rangers,team,SFG,San Francisco Giants,stat,,Gold Glove
830,team,TBD,Tampa Bay Rays,stat,,Played Second Basemin. 1 game,stat,,Played Shortstopmin. 1 game,team,BOS,Boston   Red Sox,team,KCR,Kansas City Royals,team,MIN,Minnesota Twins
